date,temperature_max,temperature_min,temperature_mean,precipitation,rain,snowfall,city
2021-12-08,7.9,2.7,6.2,10.0,10.0,0.0,AIX-EN-PROVENCE
2021-12-09,7.4,0.6,3.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-10,6.5,0.2,3.4,7.1,4.1,2.1,AIX-EN-PROVENCE
2021-12-11,7.7,2.3,4.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-12,11.2,-1.5,3.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-13,13.3,-0.6,5.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-14,12.8,-0.5,4.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-15,16.0,0.7,6.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-16,14.9,1.1,6.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-17,13.7,3.8,7.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-18,14.7,0.8,6.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-19,11.7,-1.5,3.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-20,4.7,-2.4,0.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-21,11.0,-0.6,4.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-22,11.3,0.5,4.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-23,11.8,2.9,6.7,0.2,0.2,0.0,AIX-EN-PROVENCE
2021-12-24,12.1,9.0,10.9,4.9,4.9,0.0,AIX-EN-PROVENCE
2021-12-25,14.3,9.1,11.4,6.7,6.7,0.0,AIX-EN-PROVENCE
2021-12-26,14.0,6.4,9.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-27,10.7,6.2,8.1,7.6,7.6,0.0,AIX-EN-PROVENCE
2021-12-28,13.0,5.8,10.1,6.0,6.0,0.0,AIX-EN-PROVENCE
2021-12-29,16.5,11.3,13.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-30,20.4,9.7,14.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2021-12-31,16.4,6.9,10.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-01,10.8,5.6,8.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-02,9.6,4.2,7.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-03,13.3,3.7,7.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-04,13.7,4.8,9.9,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-01-05,10.0,1.8,6.1,0.8,0.8,0.0,AIX-EN-PROVENCE
2022-01-06,7.8,-1.1,3.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-07,9.5,-2.1,3.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-08,10.6,2.4,5.5,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-01-09,9.2,5.0,7.0,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-01-10,9.7,-0.6,5.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-11,9.3,-2.0,2.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-12,11.1,-2.1,3.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-13,12.6,-0.6,4.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-14,11.8,-1.2,3.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-15,11.2,-1.7,3.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-16,9.0,-2.2,1.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-17,12.8,-2.6,3.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-18,13.1,-0.7,4.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-19,10.1,2.6,5.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-20,9.1,0.4,3.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-21,9.4,-1.6,2.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-22,12.0,-1.4,3.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-23,13.9,0.4,5.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-24,11.4,-1.3,4.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-25,11.6,1.4,5.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-26,8.6,-2.0,2.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-27,12.1,0.6,4.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-28,11.7,-3.1,2.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-29,14.3,0.2,4.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-30,13.0,-2.6,4.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-01-31,11.1,-1.0,5.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-01,8.2,1.5,4.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-02,13.7,6.3,9.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-03,17.3,4.1,9.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-04,12.7,6.2,8.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-05,12.1,1.5,7.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-06,11.8,-1.2,5.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-07,11.8,2.3,8.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-08,15.8,-0.3,6.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-09,13.6,2.8,7.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-10,13.6,3.0,7.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-11,14.4,2.7,8.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-12,15.9,2.7,8.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-13,13.5,3.8,8.3,1.1,1.1,0.0,AIX-EN-PROVENCE
2022-02-14,9.8,4.7,7.9,28.3,28.3,0.0,AIX-EN-PROVENCE
2022-02-15,10.6,3.9,6.7,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-02-16,12.0,4.5,8.0,0.7,0.7,0.0,AIX-EN-PROVENCE
2022-02-17,19.1,7.7,12.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-18,18.4,6.8,11.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-19,11.9,5.7,8.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-20,13.7,3.4,8.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-21,13.6,6.9,9.4,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-02-22,13.2,6.0,9.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-23,18.0,3.1,9.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-24,13.3,6.1,9.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-25,11.6,4.0,7.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-26,13.8,1.8,7.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-02-27,13.4,1.4,7.0,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-02-28,13.1,1.2,6.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-01,14.2,2.7,7.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-02,12.5,1.9,6.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-03,15.0,1.5,8.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-04,16.3,1.7,8.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-05,12.4,3.7,7.3,2.1,2.1,0.0,AIX-EN-PROVENCE
2022-03-06,10.7,2.0,5.7,2.9,2.9,0.0,AIX-EN-PROVENCE
2022-03-07,11.8,-0.3,5.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-08,13.0,-0.0,6.6,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-03-09,12.8,3.4,7.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-10,13.4,2.0,8.2,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-03-11,14.8,7.9,10.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-12,12.6,9.3,10.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-13,12.1,6.6,8.6,7.3,7.3,0.0,AIX-EN-PROVENCE
2022-03-14,15.2,6.9,10.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-15,16.0,9.8,12.9,0.2,0.2,0.0,AIX-EN-PROVENCE
2022-03-16,18.9,8.1,13.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-17,17.7,10.3,13.2,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-03-18,15.7,8.9,12.1,1.6,1.6,0.0,AIX-EN-PROVENCE
2022-03-19,17.9,6.2,11.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-20,14.1,9.2,11.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-21,15.2,5.8,11.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-22,15.8,3.9,9.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-23,18.0,3.0,9.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-24,19.0,4.0,10.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-25,19.3,4.1,11.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-26,20.6,8.0,13.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-27,22.2,10.3,15.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-28,20.3,8.3,14.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-03-29,19.7,7.8,13.6,0.3,0.3,0.0,AIX-EN-PROVENCE
2022-03-30,17.0,8.9,12.0,2.9,2.9,0.0,AIX-EN-PROVENCE
2022-03-31,16.8,6.6,11.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-01,7.8,3.1,5.9,0.2,0.2,0.0,AIX-EN-PROVENCE
2022-04-02,7.9,1.4,4.2,0.2,0.0,0.14,AIX-EN-PROVENCE
2022-04-03,10.6,-0.4,4.9,0.7,0.7,0.0,AIX-EN-PROVENCE
2022-04-04,15.2,0.6,7.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-05,17.5,1.1,8.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-06,15.4,3.7,9.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-07,17.3,6.8,12.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-08,20.6,10.5,14.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-09,14.0,7.0,10.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-10,17.3,1.7,9.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-11,17.2,5.5,11.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-12,20.4,8.9,13.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-13,21.6,10.6,15.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-14,25.3,9.1,16.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-15,25.1,10.9,17.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-16,26.3,10.2,18.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-17,20.8,10.4,16.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-18,20.4,7.0,13.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-19,22.8,8.2,15.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-20,17.3,9.4,13.0,4.2,4.2,0.0,AIX-EN-PROVENCE
2022-04-21,19.4,10.6,14.0,7.7,7.7,0.0,AIX-EN-PROVENCE
2022-04-22,19.2,10.4,14.5,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-04-23,15.6,8.9,12.3,19.2,19.2,0.0,AIX-EN-PROVENCE
2022-04-24,15.4,7.9,11.3,2.3,2.3,0.0,AIX-EN-PROVENCE
2022-04-25,19.5,8.0,13.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-26,21.6,8.0,14.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-27,21.2,8.8,15.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-28,22.9,10.5,16.6,0.2,0.2,0.0,AIX-EN-PROVENCE
2022-04-29,22.4,9.5,15.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-04-30,23.4,10.0,16.5,1.1,1.1,0.0,AIX-EN-PROVENCE
2022-05-01,22.1,7.2,15.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-02,21.7,9.3,16.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-03,21.3,11.2,16.0,0.2,0.2,0.0,AIX-EN-PROVENCE
2022-05-04,22.8,9.4,15.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-05,19.9,11.4,14.6,8.6,8.6,0.0,AIX-EN-PROVENCE
2022-05-06,21.7,8.2,15.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-07,21.7,10.8,15.9,13.0,13.0,0.0,AIX-EN-PROVENCE
2022-05-08,19.1,10.9,15.0,10.4,10.4,0.0,AIX-EN-PROVENCE
2022-05-09,23.0,11.1,17.3,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-05-10,24.3,12.0,17.8,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-05-11,23.2,11.5,17.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-12,22.9,10.7,17.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-13,24.0,11.2,17.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-14,25.0,12.0,18.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-15,25.8,14.2,20.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-16,26.5,13.5,20.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-17,27.0,12.5,20.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-18,29.4,14.9,22.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-19,30.5,15.7,23.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-20,28.3,15.6,22.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-21,27.5,15.3,21.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-22,30.8,15.2,22.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-23,29.0,15.8,22.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-24,26.1,16.7,20.9,0.4,0.4,0.0,AIX-EN-PROVENCE
2022-05-25,25.0,15.1,19.7,0.6,0.6,0.0,AIX-EN-PROVENCE
2022-05-26,28.6,14.8,21.7,1.3,1.3,0.0,AIX-EN-PROVENCE
2022-05-27,31.3,15.9,24.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-28,28.5,14.4,21.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-29,26.1,13.1,19.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-30,26.2,13.5,19.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-05-31,25.3,15.4,19.8,1.3,1.3,0.0,AIX-EN-PROVENCE
2022-06-01,29.4,14.2,21.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-02,28.9,15.2,22.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-03,30.9,21.4,25.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-04,32.9,20.0,27.0,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-06-05,30.7,18.8,24.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-06,31.5,16.7,23.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-07,30.0,18.7,23.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-08,25.3,17.3,21.4,0.4,0.4,0.0,AIX-EN-PROVENCE
2022-06-09,24.9,16.5,20.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-10,29.9,14.8,22.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-11,31.8,17.3,24.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-12,31.5,15.6,24.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-13,34.3,18.8,27.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-14,32.2,17.4,25.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-15,33.2,20.3,25.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-16,33.7,18.6,26.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-17,35.2,19.6,27.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-18,34.5,20.3,27.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-19,32.2,21.7,27.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-20,32.3,19.1,25.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-21,32.3,20.1,26.3,0.4,0.4,0.0,AIX-EN-PROVENCE
2022-06-22,30.2,21.3,25.0,2.1,2.1,0.0,AIX-EN-PROVENCE
2022-06-23,27.0,19.8,23.1,2.7,2.7,0.0,AIX-EN-PROVENCE
2022-06-24,28.0,19.6,23.2,4.2,4.2,0.0,AIX-EN-PROVENCE
2022-06-25,29.2,16.3,23.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-26,34.2,20.3,27.1,0.5,0.5,0.0,AIX-EN-PROVENCE
2022-06-27,33.0,19.5,26.5,0.8,0.8,0.0,AIX-EN-PROVENCE
2022-06-28,29.5,18.6,22.8,11.8,11.8,0.0,AIX-EN-PROVENCE
2022-06-29,30.0,16.0,22.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-06-30,28.3,16.9,22.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-01,27.8,16.1,22.1,0.2,0.2,0.0,AIX-EN-PROVENCE
2022-07-02,32.9,13.3,23.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-03,32.9,17.8,25.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-04,35.7,21.2,28.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-05,33.9,20.8,27.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-06,33.1,19.5,26.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-07,33.4,17.3,25.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-08,32.5,19.3,26.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-09,33.2,19.6,26.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-10,33.2,20.3,26.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-11,31.8,19.1,25.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-12,31.5,19.1,25.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-13,31.9,18.8,25.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-14,32.8,19.5,26.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-15,37.5,19.4,28.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-16,34.2,18.9,27.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-17,33.5,19.8,27.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-18,36.1,22.7,29.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-19,34.9,22.9,28.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-20,33.9,20.7,27.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-21,36.0,21.2,28.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-22,34.6,19.4,27.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-23,33.4,21.4,27.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-24,34.9,21.2,27.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-25,33.8,19.9,27.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-26,32.0,21.6,27.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-27,32.7,19.4,26.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-28,33.3,18.4,26.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-29,30.7,19.6,25.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-30,33.4,20.3,27.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-07-31,35.5,18.6,27.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-01,35.7,20.6,28.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-02,35.8,20.9,28.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-03,35.1,22.1,27.9,0.2,0.2,0.0,AIX-EN-PROVENCE
2022-08-04,34.5,21.8,27.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-05,34.0,20.9,27.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-06,35.9,20.7,28.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-07,34.1,20.1,27.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-08,34.0,19.5,26.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-09,33.9,19.4,27.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-10,33.2,20.1,27.2,0.3,0.3,0.0,AIX-EN-PROVENCE
2022-08-11,32.7,20.0,26.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-12,33.6,19.5,26.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-13,32.7,21.4,26.9,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-08-14,33.8,22.0,26.5,1.4,1.4,0.0,AIX-EN-PROVENCE
2022-08-15,30.8,16.2,24.2,0.5,0.5,0.0,AIX-EN-PROVENCE
2022-08-16,31.7,18.6,25.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-17,27.3,19.9,23.5,11.5,11.5,0.0,AIX-EN-PROVENCE
2022-08-18,26.5,17.4,20.9,20.1,20.1,0.0,AIX-EN-PROVENCE
2022-08-19,26.5,17.7,22.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-20,29.0,18.0,23.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-21,29.3,16.6,23.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-22,30.1,16.9,23.5,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-23,32.1,17.0,24.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-24,32.0,19.0,25.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-25,31.4,18.4,24.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-26,32.4,20.2,26.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-27,30.6,18.4,24.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-28,30.8,17.9,24.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-29,31.1,17.7,24.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-08-30,29.9,21.2,24.6,4.7,4.7,0.0,AIX-EN-PROVENCE
2022-08-31,30.3,18.1,24.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-01,31.8,16.5,24.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-02,29.6,18.5,22.4,11.4,11.4,0.0,AIX-EN-PROVENCE
2022-09-03,28.1,19.0,21.9,7.4,7.4,0.0,AIX-EN-PROVENCE
2022-09-04,29.5,18.1,23.8,0.2,0.2,0.0,AIX-EN-PROVENCE
2022-09-05,31.5,20.5,25.3,0.4,0.4,0.0,AIX-EN-PROVENCE
2022-09-06,30.2,19.7,24.3,1.5,1.5,0.0,AIX-EN-PROVENCE
2022-09-07,30.0,19.5,24.2,9.4,9.4,0.0,AIX-EN-PROVENCE
2022-09-08,26.6,17.1,21.9,0.3,0.3,0.0,AIX-EN-PROVENCE
2022-09-09,26.1,16.3,20.9,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-09-10,24.7,14.9,19.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-11,27.6,13.6,20.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-12,29.2,15.7,22.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-13,29.5,18.3,23.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-14,27.3,18.5,22.0,10.2,10.2,0.0,AIX-EN-PROVENCE
2022-09-15,28.1,17.4,22.5,0.1,0.1,0.0,AIX-EN-PROVENCE
2022-09-16,25.4,17.4,21.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-17,21.9,12.3,16.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-18,24.2,10.2,16.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-19,24.2,9.0,16.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-20,25.5,11.4,17.4,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-21,25.1,9.9,17.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-22,23.8,13.5,18.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-23,24.1,12.3,17.8,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-24,20.1,14.6,17.2,24.7,24.7,0.0,AIX-EN-PROVENCE
2022-09-25,21.0,13.2,16.5,0.3,0.3,0.0,AIX-EN-PROVENCE
2022-09-26,20.4,9.9,15.0,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-27,18.8,12.7,15.3,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-09-28,21.6,13.1,16.8,1.1,1.1,0.0,AIX-EN-PROVENCE
2022-09-29,20.2,12.2,15.5,0.3,0.3,0.0,AIX-EN-PROVENCE
2022-09-30,18.2,9.2,13.4,0.2,0.2,0.0,AIX-EN-PROVENCE
2022-10-01,19.7,7.6,14.1,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-10-02,24.9,12.9,18.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-10-03,25.4,14.0,18.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-10-04,25.1,11.1,17.7,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-10-05,24.9,12.2,17.9,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-10-06,24.8,12.0,17.6,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-10-07,24.9,13.2,18.2,0.0,0.0,0.0,AIX-EN-PROVENCE
2022-10-08,20.2,13.6,16.6,15.6,15.6,0.0,AIX-EN-PROVENCE
2022-10-09,21.4,14.0,16.9,6.2,6.2,0.0,AIX-EN-PROVENCE
2022-10-10,23.3,13.6,17.3,0.6,0.6,0.0,AIX-EN-PROVENCE
2022-10-11,23.1,12.5,17.3,0.3,0.3,0.0,AIX-EN-PROVENCE
2022-10-12,24.1,13.6,18.2,0.0,0.0,0.0,AIX-EN-PROVENCE
